BIB_ID`MFHD_ID`ITEM_ID`BibSuppress`MfhdSuppress`BIB_FORMAT`LANGUAGE`TITLE`AUTHOR`TITLE_BRIEF`EDITION`ISBN`NETWORK_NUMBER`PUBLISHER_DATE`PUBLISHER`BEGIN_PUB_DATE`MfhdLocation`displayCallNo`normCallNo`ITEM_ENUM`CHRON`COPY_NUMBER`PIECES`ITEM_BARCODE`ItemPermLocCode`ItemPermLocName`ItemPermTypeName`ItemTempLocCode`ItemTempLocName`ItemTempTypeName`CREATE_DATE`UPDATE_DATE`PO_ID`MaxOfCHARGE_DATE
654676`699033`774485`N`N`am`eng`Normative ethics / Shelly Kagan.`Kagan, Shelly.`Normative ethics /``9780813308463 (pbk.)`(OCoLC)ocm37369000`c1998.`Westview Press,`1998`aastx`BJ1012 .K244 1998`BJ 1012            K 244   1998```1`1`31811013191302`aastx`Book Collection`BOOK 16/8/4 WK````28-Mar-08`25-Jun-08`11917`06-Feb-12
611994`654307`732589`N`N`am`eng`Wandering on the way : early Taoist tales and parables of Chuang Tzu / translated with an introduction and commentary by Victor H. Mair.`Zhuangzi.`Wandering on the way : early Taoist tales and parables of Chuang Tzu /``082482038X (pbk.)`(OCoLC)ocm37813525`1998.`University of Hawaii Press,`1998`aastx`BL1900.C46 E5 1998b`BL 1900            C 46   E 5   1998 B```1`1`31811013400711`aastx`Book Collection`BOOK 16/8/4 WK````06-May-05`21-Jul-05`8442`05-Aug-10
612939`655233`733454`N`N`am`eng`Thinking from the Han : self, truth, and transcendence in Chinese and Western culture / David L. Hall and Roger T. Ames.`Hall, David L.`Thinking from the Han : self, truth, and transcendence in Chinese and Western culture /``0791436136 (hardcover : alk. paper)`(OCoLC)ocm37187468`c1998.`State University of New York Press,`1998`aastx`B126 .H255 1998`B  126            H 255   1998```1`1`31811012544139`aastx`Book Collection`BOOK 16/8/4 WK````09-Jun-05`05-Aug-05`8574`07-Apr-11
634497`677283`752325`N`N`am`eng`Postcolonial African philosophy : a critical reader / edited by Emmanuel Chukwudi Eze.``Postcolonial African philosophy : a critical reader /``0631203400 (pbk. : alk. paper)`(OCoLC)ocm34932842`1997.`Blackwell,`1997`aastx`B5320 .P67 1997`B 5320            P 67   1997```1`1`31811012671882`aastx`Book Collection`BOOK 16/8/4 WK````17-Nov-06`09-Jan-07`10514`
612001`654308`732452`N`N`am`eng`Way of water and sprouts of virtue / Sarah Allan.`Allan, Sarah.`Way of water and sprouts of virtue /``0791433854 (hardcover : acid free paper)`(OCoLC)ocm35318323`c1997.`State University of New York Press,`1997`aastx`B126 .A45 1997`B  126            A 45   1997```1`1`31811012542117`aastx`Book Collection`BOOK 16/8/4 WK````06-May-05`20-Jul-05`8443`27-Nov-12
567605`606845`686602`N`N`am`eng`Channeling zone : American spirituality in an anxious age / Michael F. Brown.`Brown, Michael F. (Michael Fobes), 1950-`Channeling zone : American spirituality in an anxious age /``0674108825`(OCoLC)ocm35285441`1997.`Harvard University Press,`1997`aastx`BF1286 .B76 1997`BF 1286            B 76   1997```1`1`31811012253186`aastx`Book Collection`BOOK 16/8/4 WK````13-Nov-02`13-Jan-03`3788`22-Sep-03
651214`695511`769872`N`N`am`eng`Shipwreck with spectator : paradigm of a metaphor for existence / Hans Blumenberg ; translated by Steven Rendall.`Blumenberg, Hans.`Shipwreck with spectator : paradigm of a metaphor for existence /``9780262024112 (alk. paper)`(OCoLC)ocm35198623`c1997.`MIT Press,`1997`aastx`B68 .B5813 1997`B   68            B 5813   1997```1`1`31811012355015`aastx`Book Collection`BOOK 16/8/4 WK````28-Jan-08`06-Mar-08`11739`13-Oct-11
651214`695511`769872`N`N`am`eng`Shipwreck with spectator : paradigm of a metaphor for existence / Hans Blumenberg ; translated by Steven Rendall.`Blumenberg, Hans.`Shipwreck with spectator : paradigm of a metaphor for existence /``9780262024112 (alk. paper)`(OCoLC)ocm35198623`c1997.`MIT Press,`1997`aastx`B68 .B5813 1997`B   68            B 5813   1997```1`1`31811012355015`aastx`Book Collection`BOOK 16/8/4 WK````28-Jan-08`06-Mar-08`11611`13-Oct-11
652248`697006`770849`N`N`am`eng`Material constitution / edited by Michael C. Rea.``Material constitution /``9780847683840 (pbk. : alk. paper)`(OCoLC)ocm35961340`1997.`Rowman & Littlefield,`1997`aastx`BD646 .M27 1997`BD  646            M 27   1997```1`1`31811012351022`aastx`Book Collection`BOOK 16/8/4 WK````15-Feb-08`27-Mar-08`11733`01-Nov-11
617192`659778`736239`N`N`am`eng`Emotional development : the organization of emotional life in the early years / L. Alan Sroufe.`Sroufe, L. Alan.`Emotional development : the organization of emotional life in the early years /`First pbk. ed.`0521629926 (pbk.)`(OCoLC)ocm38096560`1997, c1995.`Cambridge University Press,`1997`aastx`BF720.E45 S66 1997`BF  720            E 45   S 66   1997```1`1`31811011715813`aastx`Book Collection`BOOK 16/8/4 WK````04-Oct-05`17-Oct-05`8993`15-Sep-06
649096`695684`769889`N`N`am`eng`Student ministry for the 21st century : transforming your youth group into a vital student ministry / Bo Boshers with Kim Anderson.`Boshers, Bo.`Student ministry for the 21st century : transforming your youth group into a vital student ministry /``0310201225 (hardcover : alk. paper)`(OCoLC)ocm36307942`c1997.`ZondervanPub.,`1997`aastx`BV4447 .B685 1997`BV 4447            B 685   1997```1`1`31811012355007`aastx`Book Collection`BOOK 16/8/4 WK````28-Nov-07`06-Mar-08`11625`
650061`694395`768284`N`N`am`eng`Covering Islam : how the media and the experts determine how we see the rest of the world / Edward W. Said.`Said, Edward W.`Covering Islam : how the media and the experts determine how we see the rest of the world /`Rev. ed., 1st Vintage Books ed.`9780679758907 (Vintage)`(OCoLC)ocm36645728`1997.`Vintage Books,`1997`aastx`BP52 .S24 1997`BP   52            S 24   1997```1`1`31811012345966`aastx`Book Collection`BOOK 16/8/4 WK REQ EXMPT````10-Jan-08`28-Jan-08`11551`18-Sep-12
612313`654672`732757`N`N`am`eng`Taoism : growth of a religion / Isabelle Robinet ; translated by Phyllis Brooks.`Robinet, Isabelle.`Taoism : growth of a religion /``0804728380 (cloth : alk. paper)`(OCoLC)ocm35229139`c1997.`Stanford University Press,`1997`aastx`BL1910 .R63 1997`BL 1910            R 63   1997```1`1`31811012534742`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`22-Jul-05`8496`11-Oct-10
652072`696521`772237`N`N`am`eng`Our golden thread : dealing with grief through faith / Frances Brinkley Cowden and guest authors from all walks of life ... ; introduction by Joe E. Piercey ; edited by Frances Brinkley Cowden ... [et al.].`Cowden, Frances Brinkley.`Our golden thread : dealing with grief through faith /`1st ed.`9781884289101`(OCoLC)ocm34651439`1996.`Life Press,`1996`aastx`BV4900 .C68 1996`BV 4900            C 68   1996```1`1`31811012385269`aastx`Book Collection`BOOK 16/8/4 WK````13-Feb-08`05-May-08`11695`
612206`654494`733163`N`N`am`eng`From deluge to discourse : myth, history, and the generation of Chinese fiction / Deborah Lynn Porter.`Porter, Deborah Lynn.`From deluge to discourse : myth, history, and the generation of Chinese fiction /``0791430332 (alk. paper)`(OCoLC)ocm33132744`1996.`State University of New York Press,`1996`aastx`BL1825 .P37 1996`BL 1825            P 37   1996```1`1`31811012543222`aastx`Book Collection`BOOK 16/8/4 WK````16-May-05`29-Jul-05`8477`25-May-06
612325`654655`733036`N`N`am`eng`Recluse of Loyang : Shao Yung and the moral evolution of early Sung thought / Don J. Wyatt.`Wyatt, Don J.`Recluse of Loyang : Shao Yung and the moral evolution of early Sung thought /``0824817559 (alk. paper)`(OCoLC)ocm34411004`c1996.`University of Hawai'i Press,`1996`aastx`B128.S514 W93 1996`B  128            S 514   W 93   1996```1`1`31811012556513`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`27-Jul-05`8495`
616006`659331`736830`N`N`am`eng`Intimate history of humanity / Theodore Zeldin.`Zeldin, Theodore, 1933-`Intimate history of humanity /`1st HarperPerennial ed.`0060926910 (pbk.)`(OCoLC)ocm34122720`1996.`HarperPerennial,`1996`aastx`BD450 .Z43 1996`BD  450            Z 43   1996```1`1`31811013305027`aastx`Book Collection`BOOK 16/8/4 WK````29-Aug-05`07-Nov-05`8924`17-Jun-09
568239`607524`686671`N`N`am`eng`Readings in medieval philosophy / [edited by] Andrew B. Schoedinger.``Readings in medieval philosophy /``0195092929 (cloth)`(OCoLC)ocm32465086`1996.`Oxford University Press,`1996`aastx`B720 .R43 1996`B  720            R 43   1996```1`1`31811012254424`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`15-Dec-03
740755`791385`821483`N`N`am`eng`Handbook of tests and measurements for black populations / Reginald L. Jones, editor.``Handbook of tests and measurements for black populations /``0943539072 (v. 1)`(OCoLC)ocm34245159`1996.`Cobb & Henry Publishers,`1996`aastx`BF176 .H37 1996`BF  176            H 37   1996`v.2``1`1`31811013851210`aastx`Book Collection`BOOK 16/8/4 WK````26-Mar-12`09-May-12`14930`
652245`696979`770953`N`N`am`eng`Care, autonomy, and justice : feminism and the ethic of care / Grace Clement.`Clement, Grace.`Care, autonomy, and justice : feminism and the ethic of care /``9780813325385 (pbk. : alk. paper)`(OCoLC)ocm34651359`1996.`Westview Press,`1996`aastx`BJ1475 .C57 1996`BJ 1475            C 57   1996```1`1`31811012376599`aastx`Book Collection`BOOK 16/8/4 WK````15-Feb-08`31-Mar-08`11733`
575268`614662`691091`N`N`am`eng`Critical reflections on the paranormal / edited by Michael Stoeber, Hugo Meynell.``Critical reflections on the paranormal /``0791430634 (hardcover : alk. paper)`(OCoLC)ocm34151641`c1996.`State University of New York Press,`1996`aastx`BF1031 .C84 1996`BF 1031            C 84   1996```1`1`31811012250166`aastx`Book Collection`BOOK 16/8/4 WK````17-Mar-03`01-Apr-03`4563`03-Mar-09
643610`687625`766976`N`N`am`eng`Moral relativism and moral objectivity / Gilbert Harman, Judith Jarvis Thomson.`Harman, Gilbert.`Moral relativism and moral objectivity /``0631192115 (pbk. : alk. paper)`(OCoLC)ocm32349326`1996.`Blackwell,`1996`aastx`BJ1012 .H316 1996`BJ 1012            H 316   1996```1`1`31811012304211`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`08-Jan-08`11286`10-Dec-09
612121`654423`732559`N`N`am`eng`Land of bliss : the paradise of the Buddha of measureless light : Sanskrit and Chinese versions of the Sukha¿¿vati¿¿vyu¿¿ha sutras / introductions and English translations by Luis O. Go¿¿mez.``Land of bliss : the paradise of the Buddha of measureless light : Sanskrit and Chinese versions of the Sukha¿¿vati¿¿vyu¿¿ha sutras /``0824816943 (cloth : alk. paper)`(OCoLC)ocm33042734`c1996.`University of Hawaii Press,`1996`aastx`BQ2012.E5 G66 1996`BQ 2012            E 5   G 66   1996```1`1`31811012990274`aastx`Book Collection`BOOK 16/8/4 WK````12-May-05`21-Jul-05`8473`
620135`663119`739479`N`N`am`eng`Attitudes and persuasion : classic and contemporary approaches / Richard E. Petty, John T. Cacioppo.`Petty, Richard E.`Attitudes and persuasion : classic and contemporary approaches /``081333005X (pbk. : alk. paper)`(OCoLC)ocm34115451`1996.`Westview Press,`1996`aastx`BF323.C5 P47 1996`BF  323            C 5   P 47   1996```1`1`31811013065902`aastx`Book Collection`BOOK 16/8/4 WK````11-Jan-06`30-Jan-06`9321`13-Sep-09
568224`607510`686685`N`N`am`eng`On Aristotle's "On interpretation 1-8" / Ammonius ; translated by David Blank.`Ammonius, Hermiae.`On Aristotle's "On interpretation 1-8" /``0801432235 (cloth : alk. paper)`(OCoLC)ocm32700995`1996.`Cornell University Press,`1996`aastx`B439.A5 A552513 1996`B  439            A 5   A 552513   1996```1`1`31811012779693`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`
614355`656767`737552`N`N`am`eng`Human, all too human : a book for free spirits / Friedrich Nietzsche ; translated by Marion Faber, with Stephen Lehmann ; introduction and notes by Marion Faber ; new introduction by Arthur C. Danto.`Nietzsche, Friedrich Wilhelm, 1844-1900.`Human, all too human : a book for free spirits /``0803283687 (pbk. : alk. paper)`(OCoLC)ocm33165928`1996.`University of Nebraska Press,`1996`aastx`B3313.M52 E5 1996`B 3313            M 52   E 5   1996```1`1`31811011733675`aastx`Book Collection`BOOK 16/8/4 WK````26-Jul-05`01-Dec-05`8738`17-Nov-07
649095`695683`769780`N`N`am`eng`Josh McDowell's handbook on counseling youth : a comprehensive guide for equipping youth workers, pastors, teachers, and parents / by Josh McDowell and Bob Hostetler.`McDowell, Josh.`Josh McDowell's handbook on counseling youth : a comprehensive guide for equipping youth workers, pastors, teachers, and parents /``084993236X (pbk.)`(OCoLC)ocm34412902`c1996.`Word Pub.,`1996`aastx`BV4447 .M36 1996`BV 4447            M 36   1996```1`1`31811012292713`aastx`Book Collection`BOOK 16/8/4 WK````28-Nov-07`05-Mar-08`11625`28-Aug-08
643609`687631`764636`N`N`am`eng`Vagueness / Timothy Williamson.`Williamson, Timothy.`Vagueness /``0415139805 (pbk.)`(OCoLC)ocm33819477`1996.`Routledge,`1996`aastx`BC199.V34 W55 1996`BC  199            V 34   W 55   1996```1`1`31811012300862`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`26-Sep-07`11286`27-Sep-10
612423`654649`737461`N`N`am`eng`Essays on skepticism, relativism and ethics in the Zhuangzi / edited by Paul Kjellberg and Philip J. Ivanhoe.``Essays on skepticism, relativism and ethics in the Zhuangzi /``0791428915`(OCoLC)ocm32548682`c1996.`State University of New York Press,`1996`aastx`BL1900.C576 E77 1996`BL 1900            C 576   E 77   1996```1`1`31811012591734`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`28-Nov-05`8495`
612209`654497`732791`N`N`am`eng`Sisters in solitude : two traditions of Buddhist monastic ethics for women : a comparative analysis of the Chinese Dharmagupta and the Tibetan Mu¿¿la¿¿sarva¿¿stivada Bhiks¿¿un¿¿i¿¿ Pra¿¿timoks¿¿a su¿¿tras / Karma Lekshe Tsomo.`Karma Lekshe Tsomo, Bhiks¿¿un¿¿i¿¿, 1944-`Sisters in solitude : two traditions of Buddhist monastic ethics for women : a comparative analysis of the Chinese Dharmagupta and the Tibetan Mu¿¿la``0791430898 (hc : alk. paper)`(OCoLC)ocm34906131`c1996.`State University of New York Press,`1996`aastx`BQ2297 .K37 1996`BQ 2297            K 37   1996```1`1`31811012513902`aastx`Book Collection`BOOK 16/8/4 WK````16-May-05`25-Jul-05`8477`
577826`617487`696735`N`N`am`eng`Capital times. Tales from the conquest of time / Eric Alliez ; foreword by Gilles Deleuze ; translated by Georges Van Den Abbeele.`Alliez, Eric.`Capital times.``0816622590 (hc : acid-free paper)`(OCoLC)ocm33132133`c1996.`University of Minnesota Press,`1996`aastx`BD638 .A3913 1996`BD  638            A 3913   1996```1`1`31811012813724`aastx`Book Collection`BOOK 16/8/4 WK````22-Apr-03`30-Jul-03`4840`26-Mar-10
610882`653316`732405`N`N`am`eng`Making Malcolm : the myth and meaning of Malcolm X / Michael Eric Dyson.`Dyson, Michael Eric.`Making Malcolm : the myth and meaning of Malcolm X /`1st Oxford University Press paperback.`0195102851 (pbk.)`(OCoLC)ocm34793479`1996.`Oxford University Press,`1996`aastx`BP223.Z8 L573338 1996`BP  223            Z 8   L 573338   1996```1`1`31811011723528`aastx`Book Collection`BOOK 16/8/4 WK````28-Mar-05`19-Jul-05`8199`15-Jan-10
570028`609899`690045`N`N`am`eng`Creative communication : principles & applications / Craig E. Johnson ; Michael Z. Hackman.`Johnson, Craig E.`Creative communication : principles & applications /``0881338281 (pbk.)`(OCoLC)ocm32008304`c1995.`Waveland Press,`1995`aastx`BF408 .J55 1995`BF  408            J 55   1995```1`1`31811012793017`aastx`Book Collection`BOOK 16/8/4 WK`aastx`Book Collection``16-Jan-03`12-Mar-03`4146`09-Jun-10
568241`607523`685962`N`N`am`eng`Rationality of belief & the plurality of faith : essays in honor of William P. Alston / edited by Thomas D. Senor.``Rationality of belief & the plurality of faith : essays in honor of William P. Alston /``0801431271 (alk. paper)`(OCoLC)ocm32894122`1995.`Cornell University Press,`1995`aastx`BL51 .R294 1995`BL   51            R 294   1995```1`1`31811012780311`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`15-Jul-08
567471`606859`686578`N`N`am`eng`Occasions of faith : an anthropology of Irish Catholics / Lawrence J. Taylor.`Taylor, Lawrence J.`Occasions of faith : an anthropology of Irish Catholics /``081223295X (cloth : acid-free paper)`(OCoLC)ocm31938232`c1995.`University of Pennsylvania Press,`1995`aastx`BX1506.2 .T39 1995`BX 15062           T 39   1995```1`1`31811012253103`aastx`Book Collection`BOOK 16/8/4 WK````12-Nov-02`13-Jan-03`3789`02-Nov-04
644475`687691`764713`N`N`am`eng`Mental conflict / A.W. Price.`Price, A. W.`Mental conflict /``0415041511`(OCoLC)ocm29843818`1995.`Routledge,`1995`aastx`B105.M55 P75 1995`B  105            M 55   P 75   1995```1`1`31811012301217`aastx`Book Collection`BOOK 16/8/4 WK````10-Jul-07`27-Sep-07`11292`
624490`668122`741842`N`N`am`eng`Simple path / Mother Teresa ; compiled by Lucinda Vardey.`Teresa, Mother, 1910-1997.`Simple path /`1st American ed.`0345397452`(OCoLC)ocm33245058`1995.`Ballantine Books,`1995`aastx`BX4406.5.Z8 A3 1995`BX 44065           Z 8   A 3   1995```1`1`31811012626944`aastx`Book Collection`BOOK 16/8/4 WK````28-Mar-06`04-Apr-06`9745`24-May-06
612374`654889`732911`N`N`am`eng`Laughing at the Tao : debates among Buddhists and Taoists in medieval China / [translated and annotated by] Livia Kohn.``Laughing at the Tao : debates among Buddhists and Taoists in medieval China /``0691034834 (acid-free paper) :`(OCoLC)ocm30624725`c1995.`Princeton University Press,`1995`aastx`BL1910 .H7313 1995`BL 1910            H 7313   1995```1`1`31811012554005`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`26-Jul-05`8517`
566629`606317`686812`N`N`am`eng`Japanese aesthetics and culture : a reader / edited by Nancy G. Hume.``Japanese aesthetics and culture : a reader /``0791423999`(OCoLC)ocm31079561`c1995.`State University of New York Press,`1995`aastx`BH221.J3 J37 1995`BH  221            J 3   J 37   1995```1`1`31811012254341`aastx`Book Collection`BOOK 16/8/4 WK````04-Nov-02`14-Jan-03`3718`11-Mar-09
612120`654422`732634`N`N`am`eng`Inquiry into the origin of humanity : an annotated translation of Tsung-mi's Yu¿¿an jen lun with a modern commentary / Peter N. Gregory.`Gregory, Peter N., 1945-`Inquiry into the origin of humanity : an annotated translation of Tsung-mi's Yu¿¿an jen lun with a modern commentary /``0824817281 (alk. paper)`(OCoLC)ocm32391422`c1995.`University of Hawaii Press,`1995`aastx`BQ8249.T784 Y8336 1995`BQ 8249            T 784   Y 8336   1995```1`1`31811012513936`aastx`Book Collection`BOOK 16/8/4 WK````12-May-05`21-Jul-05`8473`14-Feb-12
654012`698920`774082`N`N`am`eng`Companion to metaphysics / edited by Jaegwon Kim and Ernest Sosa.``Companion to metaphysics /``9780631199991 (pbk.)`(OCoLC)ocm29548221`1995.`Blackwell Reference,`1995`aastx`BD111 .C626 1995`BD  111            C 626   1995```1`1`31811012381557`aastx`Book Collection`BOOK 16/8/4 WK````18-Mar-08`18-Jun-08`11905`
578763`620502`699346`N`N`am`eng`Greek heroine cults / Jennifer Larson.`Larson, Jennifer (Jennifer Lynn)`Greek heroine cults /``0299143708`(OCoLC)ocm30398450`c1995.`University of Wisconsin Press,`1995`aastx`BL795.H47 L37 1995`BL  795            H 47   L 37   1995```1`1`31811012853431`aastx`Book Collection`BOOK 16/8/4 WK````07-May-03`17-Sep-03`5322`03-Oct-05
568237`607499`686115`N`N`am`eng`Animal minds and human morals : the origins of the Western debate / Richard Sorabji.`Sorabji, Richard.`Animal minds and human morals : the origins of the Western debate /``0801482984 (pbk.)`(OCoLC)ocm34231146`[1995]`Cornell University Press,`1995`aastx`B187.M55 S67 1995`B  187            M 55   S 67   1995```1`1`31811012782259`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`06-Jan-03`3893`05-Jun-11
568226`607511`686688`N`N`am`eng`On Aristotle's On the soul 1.1-2.4 / translated by J.O. Urmson ; notes by Peter Lautner.`Simplicius, of Cilicia.`On Aristotle's On the soul 1.1-2.4 /``0801431603`(OCoLC)ocm32168152`1995.`Cornell University Press,`1995`aastx`B415 .S452513 1995`B  415            S 452513   1995```1`1`31811012779651`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`
624315`668407`746312`N`N`am`eng`Handbook of Yoruba religious concepts / Baba Ifa Karade.`Karade, Ifa.`Handbook of Yoruba religious concepts /``0877287899 (alk. paper)`(OCoLC)ocm29549524`1994.`S. Weiser,`1994`aastx`BL2480.Y6 K372 1994`BL 2480            Y 6   K 372   1994```1`1`31811012635853`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-06`02-Aug-06`9761`11-Jul-07
617774`660367`740818`N`N`am`eng`Mystical languages of unsaying / Michael A. Sells.`Sells, Michael Anthony.`Mystical languages of unsaying /``0226747867 (cloth : alk. paper)`(OCoLC)ocm28801225`c1994.`University of Chicago Press,`1994`aastx`B728 .S45 1994`B  728            S 45   1994```1`1`31811012605906`aastx`Book Collection`BOOK 16/8/4 WK````25-Oct-05`08-Mar-06`9039`
612697`654932`732836`N`N`am`eng`Zen Buddhism : a history / Heinrich Dumoulin ; translated by James W. Heisig and Paul Knitter.`Dumoulin, Heinrich.`Zen Buddhism : a history /``0028971094 (alk. paper) :`(OCoLC)ocm30733464`c1994-`Macmillan Pub. : Prentice Hall Macmillan,`1994`aastx`BQ9262.3 .D85513 1994`BQ 92623           D 85513   1994```1`1`31811012513951`aastx`Book Collection`BOOK 16/8/4 WK````27-May-05`25-Jul-05`8529`13-Feb-08
617773`660366`736737`N`N`am`eng`Man of light in Iranian Sufism / Henry Corbin ; translated from the French by Nancy Pearson.`Corbin, Henry.`Man of light in Iranian Sufism /``0930872487 (pbk.)`(OCoLC)ocm59362223`1994.`Omega,`1994`aastx`BP188.8.I55 C6713 1994`BP  1888           I 55   C 6713   1994```1`1`31811013026557`aastx`Book Collection`BOOK 16/8/4 WK````25-Oct-05`02-Nov-05`9039`26-Oct-09
612556`654735`733018`N`N`am`eng`Tao te ching / Lao Tzu ; translation of the Ma Wang Tui manuscripts by D.C. Lau ; edited and introduced by Sarah Allan.`Laozi.`Tao te ching /``0679433163 :`(OCoLC)ocm29952336`1994.`Knopf,`1994`aastx`BL1900.L26 E5 1994`BL 1900            L 26   E 5   1994```1`1`31811012553916`aastx`Book Collection`BOOK 16/8/4 WK````20-May-05`27-Jul-05`8501`
617768`660361`741461`N`N`am`eng`Deciphering the signs of God : a phenomenological approach to Islam / Annemarie Schimmel.`Schimmel, Annemarie.`Deciphering the signs of God : a phenomenological approach to Islam /``0791419819`(OCoLC)ocm29389666`c1994.`State University of New York Press,`1994`aastx`BP161.2 .S29 1994`BP  1612           S 29   1994```1`1`31811012606151`aastx`Book Collection`BOOK 16/8/4 WK````25-Oct-05`24-Mar-06`9039`08-Aug-10
612188`654480`732938`N`N`am`eng`Name and actuality in early Chinese thought / John Makeham.`Makeham, John, 1955-`Name and actuality in early Chinese thought /``0791419835`(OCoLC)ocm28666527`c1994.`State University of New York Press,`1994`aastx`B126 .M34 1994`B  126            M 34   1994```1`1`31811012513720`aastx`Book Collection`BOOK 16/8/4 WK````16-May-05`26-Jul-05`8475`
468738`500728`782116`N`N`am`eng`History of God : the 4000-year quest of Judaism, Christianity, and Islam / by Karen Armstrong.`Armstrong, Karen.`History of God : the 4000-year quest of Judaism, Christianity, and Islam /`1st American ed.`0679426000 :`(OCoLC)ocm27220564`1993.`A.A. Knopf : Distributed by Random House,`1994`aastx`BT98 .A65 1993`BT   98            A 65   1993```1`1`31811013225423`aastx`Book Collection`BOOK 16/8/4 WK````21-Apr-02`04-Feb-09`12773`
612189`654481`733084`N`N`am`eng`God's own tale : the Book of transformations of Wenchang, the Divine Lord of Zitong / Terry F. Kleeman.`Kleeman, Terry F., 1955-`God's own tale : the Book of transformations of Wenchang, the Divine Lord of Zitong /``0791420019`(OCoLC)ocm28854523`c1994.`State University of New York Press,`1994`aastx`BL1942.85.W45 K56 1994`BL 194285          W 45   K 56   1994```1`1`31811012514082`aastx`Book Collection`BOOK 16/8/4 WK````16-May-05`28-Jul-05`8476`03-Mar-06
667882`714654`787656`N`N`am`eng`From a biological point of view : essays in evolutionary philosophy / Elliott Sober.`Sober, Elliott.`From a biological point of view : essays in evolutionary philosophy /``0521477530 (pb)`(OCoLC)ocm30476233`1994.`Cambridge University Press,`1994`aastx`B818 .S64 1994`B  818            S 64   1994```1`1`31811013558179`aastx`Book Collection`BOOK 16/8/4 WK````13-Mar-09`19-May-09`12984`
643620`687641`764189`N`N`am`eng`Supervenience and mind : selected philosophical essays / Jaegwon Kim.`Kim, Jaegwon.`Supervenience and mind : selected philosophical essays /``0521433940`(OCoLC)ocm27430052`1993.`Cambridge University Press,`1993`aastx`BD418.3 .K56 1993`BD  4183           K 56   1993```1`1`31811012300383`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`12-Sep-07`11287`17-Jul-12
568235`607525`685969`N`N`am`eng`Thrasyllan platonism / Harold Tarrant.`Tarrant, Harold.`Thrasyllan platonism /``0801427193 (alk. paper)`(OCoLC)ocm27810655`1993.`Cornell University Press,`1993`aastx`B517 .T37 1993`B  517            T 37   1993```1`1`31811012780279`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`
612216`654514`732674`N`N`am`eng`Great calming and contemplation : a study and annotated translation of the first chapter of Chih-i's Mo-ho chih-kuan / Neal Donner and Daniel B. Stevenson.`Donner, Neal Arvid.`Great calming and contemplation : a study and annotated translation of the first chapter of Chih-i's Mo-ho chih-kuan /``0824815149 (alk. paper)`(OCoLC)ocm27034276`c1993.`University of Hawaii Press,`1993`aastx`BQ9149.C454 M6433 1993`BQ 9149            C 454   M 6433   1993```1`1`31811012550847`aastx`Book Collection`BOOK 16/8/4 WK````16-May-05`22-Jul-05`8478`22-Sep-08
643616`687633`767182`N`N`am`eng`Warrant : the current debate / Alvin Plantinga.`Plantinga, Alvin.`Warrant : the current debate /``0195078616 (alk. paper)`(OCoLC)ocm25630778`1993.`Oxford University Press,`1993`aastx`BD161 .P58 1993`BD  161            P 58   1993```1`1`31811012303551`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`10-Jan-08`11286`09-Feb-12
568240`607522`686647`N`N`am`eng`Rationality and theistic belief : an essay on reformed epistemology / Mark S. McLeod.`McLeod, Mark S.`Rationality and theistic belief : an essay on reformed epistemology /``0801428637 (alk. paper)`(OCoLC)ocm27812710`1993.`Cornell University Press,`1993`aastx`BL51 .M477 1993`BL   51            M 477   1993```1`1`31811012780154`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`27-Sep-04
612127`654429`730723`N`N`am`eng`Religion and society in T¿¿ang and Sung China / edited by Patricia Buckley Ebrey and Peter N. Gregory.``Religion and society in T¿¿ang and Sung China /``0824815300 (acid-free paper)`(OCoLC)ocm27726760`c1993.`University of Hawaii Press,`1993`aastx`BL1802 .R45 1993`BL 1802            R 45   1993```1`1`31811012547256`aastx`Book Collection`BOOK 16/8/4 WK````12-May-05`06-Sep-12`8473`
617809`660389`737113`N`N`am`eng`History of Islamic philosophy / Henry Corbin ; translated by Liadain Sherrard with the assistance of Philip Sherrard.`Corbin, Henry.`History of Islamic philosophy /``0710304161`(OCoLC)ocm22109949`1993.`Kegan Paul International ; In association with Islamic Publications for the Institute of Ismaili Studies,`1993`aastx`B741 .C613 1993`B  741            C 613   1993```1`1`31811012585033`aastx`Book Collection`BOOK 16/8/4 WK````25-Oct-05`14-Nov-05`9042`30-Mar-09
