BIB_ID,MFHD_ID,ITEM_ID,BibSuppress,MfhdSuppress,BIB_FORMAT,LANGUAGE,TITLE,AUTHOR,TITLE_BRIEF,EDITION,ISBN,NETWORK_NUMBER,PUBLISHER_DATE,PUBLISHER,BEGIN_PUB_DATE,MfhdLocation,displayCallNo,normCallNo,ITEM_ENUM,CHRON,COPY_NUMBER,PIECES,ITEM_BARCODE,ItemPermLocCode,ItemPermLocName,ItemPermTypeName,ItemTempLocCode,ItemTempLocName,ItemTempTypeName,CREATE_DATE,UPDATE_DATE,PO_ID,MaxOfCHARGE_DATE
506274,487887,732771,N,N,as,eng,Quarterly review of literature. Poetry book series.,,Quarterly review of literature.,,,(OCoLC)ocm34526005,c1996-c2005.,"Quarterly Review of Literature,",1996,aastx,AP2 .Q294,AP    2            Q 294,v.39/40(2005),,1,1,"=""31811012520212""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,7/22/2005,7377,
208372,228609,843179,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,ed. 1,,0,1,"=""""",aastx,Book Collection,SERIAL NONCIRC,,,,4/21/2002,6/7/2013,3184,
208372,228609,831231,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.74(2011),,1,1,"=""31811013911139""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257270,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.63(2000),,1,1,"=""31811012197664""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257271,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.62(1999),,1,1,"=""31811012074483""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257272,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.61(1998),,1,1,"=""31811012103266""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257273,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.60(1997),,1,1,"=""31811011346833""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257274,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.59(1996),,1,1,"=""31811012047430""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257275,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.58(1995),,1,1,"=""31811012047422""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257276,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.57(1994),,1,1,"=""31811012047414""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257277,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.56(1993),,1,1,"=""31811012047125""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257278,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.55(1992),,1,1,"=""31811012047117""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257279,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.54(1991),,1,1,"=""31811012047109""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257280,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.53(1990),,1,1,"=""31811012047091""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257281,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.52(1989),,1,1,"=""31811012046804""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257282,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.51(1988),,1,1,"=""31811012046796""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257283,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.50(1987),,1,1,"=""31811012046788""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257284,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.49(1986),,1,1,"=""31811012046770""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257285,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.48(1985),,1,1,"=""31811012046481""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257286,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.47(1984),,1,1,"=""31811012046473""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257287,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.46(1983),,1,1,"=""31811012046465""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257288,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.45(1982),,1,1,"=""31811012046457""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257289,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.44(1981),,1,1,"=""31811012047489""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,9/5/2006
208372,228609,257290,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.43(1980),,1,1,"=""31811012047802""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257291,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.42(1979),,1,1,"=""31811012047794""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257292,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.41(1978),,1,1,"=""31811012047786""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257293,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.40(1977),,1,1,"=""31811012047778""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
208372,228609,257294,N,N,as,eng,Journal of the Warburg and Courtauld Institutes.,,Journal of the Warburg and Courtauld Institutes.,,,(OCoLC)ocm08364251,1940-,"Warburg Institute, University of London,",1940,aastx,AS122 .L8515,AS  122            L 8515,v.39(1976),,1,1,"=""31811012047166""",aastx,Book Collection,SERIAL 16/8/4 WK,,,,4/21/2002,6/7/2013,3184,
